Name,Sector,Link,Website,About us
Sonata Software Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/sonatasoftware/SS42,http://www.sonata-software.com,"Sonata Software is a provider of IT consulting and software services globally. Sonata`s services range from IT Consulting to Product Engineering Services, Application Development, Application Management, Managed Testing, Business Intelligence, Infrastructure Management, Packaged Applications and Travel Solutions."
Southern Infosys Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/southerninfosys/SI99,http://www.southerninfosys.com,
Starcom Information Technology Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/starcominformationtechnology/JF03,http://www.starcominfotech.com,"Starcom Information Technology Ltd is engaged in the business of Designing, Developing & Dealing in Software & other allied activities..The company also in the business segment of Statistical & Analytics Softwares, Test, Measurement & Embedded Solutions for Educational Sector."
Sterling International Enterprises Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/sterlinginternationalenterprises/SIE02,http://www.sterinternational.com,Sterling International Enterprises Ltd is a Mumbai based Information technology dedicated to provide excellence and value in IT services globally.
Suri Capital and Leasing Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/suricapitalleasing/SCL,http://virtsoft.com,"Virtualsoft Systems Ltd is a software development and IT related services provider. The company`s vision is to empower business and learning communities with rich knowledge-on-demand. It aspires to be a global leader in providing rich media solutions for e-business, e-learning, knowledge management and media commerce. .The company also engagged in the business of SIM & ERCV, Event Management Services."
Sylph Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/finance-housing/sylphtechnologies/ST19,http://www.sylphtechnologies.com,"Sylph Technologies is engaged in the business of providing provides offshore outsourcing, software development outsourcing, custom application development, outsourced product development, e-commerce and wireless/mobile solutions to help businesses succeed. The company provide bespoke software development services using web technologies and work in areas such as e-commerce development, web enablement, product development, product migrations, web applications etc. .The company also in the business segment of Information Technology, Newspaper & Publishing."
T Spirutual World Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/tspirutualworld/TSW,http://www.tspiritualworld.com,"T Spiritual World envisions itself to be the complete destination for wellness products and services for individuals and corporates. The Company has four main business units, Software Services which provides software solutions, IT consulting, software implementation and training services. Wellness Store which provides with access to new age products for the mind, body and spirit. Wonders Yoga Studio to energize mind, body and spirit using Yoga and Meditation. Wellness Clinic providing all services as required for the point of contact clinic for a defined mental, emotional, physical or spiritual condition to be treated using alternative and complementary medicine."
Tata Consultancy Services Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataconsultancyservices/TCS,https://www.tcs.com,"Tata Consultancy Services is an IT solution provider.TCS offers a consulting-led, integrated portfolio of IT and IT-enabled services delivered through its unique Global Network Delivery Model, recognized as the benchmark of excellence in software development..The company also engagged in the business of Telecom, Retail and Distribution, Banking, Financial Services and Insurance."
Tech Mahindra Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/techmahindra/TM4,http://www.techmahindra.com,"Tech Mahindra Ltd offers Information Technology (IT) services and solution to telecommunications sector across the world. The Company is a leading Telecom focused provider of IT Services & Solutions to Global Telecommunication Industry, encompassing Telecom Service Providers (TSPs), Telecom Equipment Manufacturers (TEMs) and Independent Software Vendors (ISVs). The Company serves a broad spectrum of customers in the telecom ecosystem..The company also engagged in the business of Telecom Service Provider, Business Process Outsourcing, Telecom Equipment Manufacturer."
TeleCanor Global Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/telecanorglobal/TCG01,http://www.telecanor.com,"TeleCanor Global Ltd is a multi-divisional company with diversified activities in construction and information technology. The services and solutions offered by the company includes Payment Gateway,Telecom Solutions,Banking Solutions,ERP Solutions,Clinical Solutions,Mobile Solutions and Consulting Solutions.Products-Telecanor Prozeal,TeleCanor VAS Products,Keen Bank - TeleCanor Keen Bank is a Core Banking Software,IVR and Mobile Solutions..The company also in the business activities of IT Operations & Other Operations."
